Item,User Id,Gender,Age,Date of Transaction,Store,Brand,Location,Category,Price
3585,7,Male,48,2017-01-09,"7-Eleven, HK (1007)",7-Eleven,Wan Chai,Grocery,153
3586,30,Female,36,2017-02-16,Pacific Coffee WC 2,Pacific Coffee,Wan Chain,Coffee,176
3587,2,Male,19,2016-12-14,Itunes.com/bill,Apple,Itunes.com,Electronics,25
3588,42,Male,60,2017-01-31,Spaghetti House (42),Spaghetti House,Tai Koo Shing,Restaurants,155
3589,6,Female,64,2017-02-05,Ibon Rae House,Ibon Rae,Central,Restaurants,465
3590,10,Male,33,2017-01-02,McDonalds WC 333,McDonalds,Wan Chai,Fast Food,175
3591,23,Female,20,2017-01-29,Little Vegas,Little Vegas,Causeway Bay,Restaurants,335
3592,27,Female,22,2016-12-09,Chef Stage By Eddie Chu,Chef Stage,Tsim Sha Tsui,Restaurants,6876
3593,16,Female,64,2017-02-15,Lei Garden Central,Lei Garden,Central,Restaurants,6545
3594,10,Male,33,2017-02-26,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,330
3595,33,Female,53,2017-01-29,Wellcome 81,Wellcome,Tung Chung,Grocery,960
3596,36,Female,21,2016-12-18,Park N Shop WC 1,Park N Shop,Wan Chai,Grocery,869
3597,35,Male,21,2017-01-15,Lei Garden Central,Lei Garden,Central,Restaurants,6039
3598,36,Female,21,2017-02-14,Hiroshi TST,Hiroshi,Tsim Sha Tsui,Restaurants,715
3599,24,Female,37,2017-02-25,Flame Japanese Cuisine,Flame Group,Tsim Sha Tsui,Restaurants,1275
3600,20,Male,26,2017-01-30,Little Vegas,Little Vegas,Causeway Bay,Restaurants,682
3601,6,Female,64,2016-12-18,Park N Shop WC 1,Park N Shop,Wan Chai,Grocery,261
3602,44,Female,28,2016-12-05,Jaspas PE,Jaspas,Prince Edward,Restaurants,1446
3603,2,Male,19,2017-01-02,Deliveroo,Pure,Hong Kong,Health/Fitness,170
3604,38,Male,18,2017-01-04,Outback Steakhouse CWB 2,Outback Steakhouse,Causeway Bay,Restaurants,736
3605,17,Female,19,2017-02-02,Pacific Coffee WC 2,Pacific Coffee,Wan Chain,Coffee,114
3606,21,Male,19,2017-01-12,Calimex CWB,Calimex,Causeway Bay,Restaurants,340
3607,1,Male,52,2017-01-21,StarBucks WC 2,StarBucks,Wan Chain,Coffee,128
3608,41,Female,23,2017-02-01,Park N Shop Sha Tin Central,Park N Shop,Sha Tin,Grocery,717
3609,20,Male,26,2017-01-31,Sushi Man YL,Sushi Man,Yuen Long,Restaurants,3111
3610,29,Female,45,2016-12-29,Tulsi SYP,Tulsi and Wine,Sai Ying Pun,Restaurants,916
3611,17,Female,19,2017-01-18,McDonalds WC 333,McDonalds,Wan Chai,Fast Food,88
3612,42,Male,60,2017-02-14,McDonalds WC 333,McDonalds,Wan Chai,Fast Food,141
3613,9,Male,44,2016-12-01,Calimex CWB,Calimex,Causeway Bay,Restaurants,465
3614,36,Female,21,2016-12-16,Japan Noodle House,Japan Noodle House,Prince Edward,Restaurants,772
3615,10,Male,33,2017-02-25,"7-Eleven, HK (200)",7-Eleven,Tung Chung,Grocery,124
3616,36,Female,21,2016-12-14,Park N Shop WC 1,Park N Shop,Wan Chai,Grocery,1045
3617,38,Male,18,2016-12-21,Spaghetti House (42),Spaghetti House,Tai Koo Shing,Restaurants,349
3618,48,Male,40,2017-01-17,Goobne Chicken MK,Goobne Chicken,Mong Kok,Restaurants,143
3619,15,Male,31,2017-02-05,Ibon Rae House,Ibon Rae,Central,Restaurants,600
3620,5,Female,42,2017-02-08,Goobne Chicken MK,Goobne Chicken,Mong Kok,Restaurants,324
3621,50,Male,24,2017-01-07,The Grill Room,The Grill Room,Causeway Bay,Restaurants,295
3622,30,Female,36,2017-02-09,Wellcome Sha 333,Wellcome,Sha Tin,Grocery,999
3623,48,Male,40,2017-01-11,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,355
3624,12,Male,56,2017-02-12,Cinta-J,Cinta-J,Wan Chai,Restaurants,1252
3625,27,Female,22,2016-12-21,Park N Shop Sha Tin Central,Park N Shop,Sha Tin,Grocery,841
3626,49,Male,40,2016-12-21,StarBucks HK,StarBucks,Tung Chung,Coffee,44
3627,24,Female,37,2017-02-08,"7-Eleven, HK (1007)",7-Eleven,Wan Chai,Grocery,99
3628,47,Female,63,2016-12-13,Spaghetti House (42),Spaghetti House,Tai Koo Shing,Restaurants,602
3629,13,Female,27,2017-02-21,Wellcome Main 24,Wellcome,Central,Grocery,835
3630,30,Female,36,2016-12-23,StarBucks WC 2,StarBucks,Wan Chain,Coffee,176
3631,16,Female,64,2017-02-01,Itunes.com/bill,Apple,Itunes.com,Electronics,36
3632,1,Male,52,2017-01-25,Outback Steakhouse CWB 2,Outback Steakhouse,Causeway Bay,Restaurants,1217
3633,5,Female,42,2017-01-08,Bombay House,Bombay House,Prince Edward,Restaurants,249
3634,14,Female,29,2016-12-28,StarBucks WC 2,StarBucks,Wan Chain,Coffee,112
3635,30,Female,36,2017-01-16,Deliveroo,Pure,Hong Kong,Health/Fitness,484
3636,2,Male,19,2017-01-25,Jaspas PE,Jaspas,Prince Edward,Restaurants,1095
3637,29,Female,45,2017-02-05,Dominos Central,Dominos,Central,Restaurants,326
3638,16,Female,64,2017-01-18,Hwaduk,Hwanduk,Causeway Bay,Restaurants,342
3639,31,Male,53,2016-12-31,Wellcome Main 24,Wellcome,Central,Grocery,270
3640,9,Male,44,2017-01-23,Pacific Coffee WC 2,Pacific Coffee,Wan Chain,Coffee,145
3641,45,Male,62,2017-02-16,Itunes.com/bill,Apple,Itunes.com,Electronics,21
3642,6,Female,64,2016-12-17,Pacific Coffee 115-4,Pacific Coffee,Sha Tin,Coffee,245
3643,44,Female,28,2017-02-02,"7-Eleven, HK (1703)",7-Eleven,Sha Tin,Grocery,207
3644,26,Male,22,2017-02-11,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,201
3645,10,Male,33,2017-02-17,McDonalds SHA,McDonalds,Sha Tin,Fast Food,52
3646,49,Male,40,2017-01-06,Big Fernand Wan Chai,Big Fernand,Wan Chai,Restaurants,222
3647,23,Female,20,2017-02-25,McDonalds-260-Queens,McDonalds,Central,Fast Food,171
3648,12,Male,56,2017-01-20,"7-Eleven, HK (1703)",7-Eleven,Sha Tin,Grocery,283
3649,3,Male,40,2017-02-26,Little Vegas,Little Vegas,Causeway Bay,Restaurants,458
3650,46,Female,29,2017-02-20,Cinta-J,Cinta-J,Wan Chai,Restaurants,409
3651,27,Female,22,2017-01-01,Chef Stage By Eddie Chu,Chef Stage,Tsim Sha Tsui,Restaurants,2965
3652,6,Female,64,2017-01-16,StarBucks WC 2,StarBucks,Wan Chain,Coffee,140
3653,50,Male,24,2016-12-25,Deliveroo,Pure,Hong Kong,Health/Fitness,251
3654,22,Male,67,2016-12-07,Bombay House,Bombay House,Prince Edward,Restaurants,485
3655,28,Male,65,2017-02-19,Itunes.com/bill,Apple,Itunes.com,Electronics,504
3656,1,Male,52,2016-12-30,McDonalds-260-Queens,McDonalds,Central,Fast Food,104
3657,36,Female,21,2017-01-29,Japan Noodle House,Japan Noodle House,Prince Edward,Restaurants,598
3658,6,Female,64,2017-01-18,Big Fernand Wan Chai,Big Fernand,Wan Chai,Restaurants,281
3659,15,Male,31,2016-12-21,Jaspas PE,Jaspas,Prince Edward,Restaurants,165
3660,5,Female,42,2017-01-20,Lee Moon Yuen Korea Restaurant,Lee Moon Yuen Korea Restaurant,Mong Kok,Restaurants,730
3661,39,Female,40,2016-12-16,Wellcome 81,Wellcome,Tung Chung,Grocery,1122
3662,40,Female,56,2017-02-04,Wellcome WC 1,Wellcome,Wan Chai,Grocery,410
3663,21,Male,19,2016-12-18,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,151
3664,20,Male,26,2016-12-26,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,201
3665,15,Male,31,2017-01-10,Flame Japanese Cuisine,Flame Group,Tsim Sha Tsui,Restaurants,651
3666,18,Female,51,2016-12-18,Flame Japanese Cuisine,Flame Group,Tsim Sha Tsui,Restaurants,799
3667,41,Female,23,2017-01-16,Thai on 5 Seafood Grill and Bar,Thai on 5 Seafood Grill and Bar,Tsim Sha Tsui,Restaurants,1042
3668,3,Male,40,2017-01-06,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,376
3669,42,Male,60,2016-12-14,The Grill Room,The Grill Room,Causeway Bay,Restaurants,1307
3670,25,Male,23,2016-12-11,Chef Stage By Eddie Chu,Chef Stage,Tsim Sha Tsui,Restaurants,5467
3671,13,Female,27,2016-12-27,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,318
3672,30,Female,36,2016-12-05,Pacific Coffee 115-4,Pacific Coffee,Sha Tin,Coffee,130
3673,13,Female,27,2017-01-06,Bombay House,Bombay House,Prince Edward,Restaurants,279
3674,23,Female,20,2017-01-25,Chef Stage By Eddie Chu,Chef Stage,Tsim Sha Tsui,Restaurants,997
3675,11,Female,41,2017-01-16,Ibon Rae House,Ibon Rae,Central,Restaurants,775
3676,48,Male,40,2017-01-23,Tulsi SYP,Tulsi and Wine,Sai Ying Pun,Restaurants,164
3677,43,Female,51,2016-12-04,Wellcome WC 1,Wellcome,Wan Chai,Grocery,529
3678,48,Male,40,2016-12-31,Glasshouse,Glasshouse,Central,Restaurants,551
3679,23,Female,20,2016-12-29,StarBucks 115-4,StarBucks,Sha Tin,Coffee,37
3680,40,Female,56,2016-12-24,Hiroshi TST,Hiroshi,Tsim Sha Tsui,Restaurants,235
3681,25,Male,23,2017-02-09,"7-Eleven, HK (1223)",7-Eleven,Central,Grocery,231
3682,34,Male,57,2017-01-23,StarBucks (4426),StarBucks,Central,Coffee,150
3683,11,Female,41,2016-12-01,Park N Shop WC 1,Park N Shop,Wan Chai,Grocery,1138
3684,47,Female,63,2017-02-17,Goobne Chicken MK,Goobne Chicken,Mong Kok,Restaurants,208
3685,17,Female,19,2016-12-05,Glasshouse,Glasshouse,Central,Restaurants,762
3686,44,Female,28,2017-02-12,Cinta-J,Cinta-J,Wan Chai,Restaurants,536
3687,40,Female,56,2016-12-02,McDonalds SHA,McDonalds,Sha Tin,Fast Food,158
3688,39,Female,40,2016-12-24,Flame Japanese Cuisine,Flame Group,Tsim Sha Tsui,Restaurants,1135
3689,9,Male,44,2016-12-12,Cinta-J,Cinta-J,Wan Chai,Restaurants,341
3690,38,Male,18,2017-02-18,McDonalds TC,McDonalds,Tung Chung,Fast Food,52
3691,27,Female,22,2016-12-20,Spaghetti House (42),Spaghetti House,Tai Koo Shing,Restaurants,301
3692,12,Male,56,2016-12-04,Lee Moon Yuen Korea Restaurant,Lee Moon Yuen Korea Restaurant,Mong Kok,Restaurants,284
3693,26,Male,22,2017-02-20,Wellcome WC 1,Wellcome,Wan Chai,Grocery,340
3694,40,Female,56,2016-12-18,Wellcome WC 1,Wellcome,Wan Chai,Grocery,212
3695,50,Male,24,2017-01-27,Lee Moon Yuen Korea Restaurant,Lee Moon Yuen Korea Restaurant,Mong Kok,Restaurants,249
3696,25,Male,23,2017-01-20,StarBucks HK,StarBucks,Tung Chung,Coffee,247
3697,30,Female,36,2017-02-09,Pacific Coffee (4426),Pacific Coffee,Central,Coffee,188
3698,10,Male,33,2017-01-23,Flame Japanese Cuisine,Flame Group,Tsim Sha Tsui,Restaurants,1118
3699,20,Male,26,2017-02-25,Wellcome Main 24,Wellcome,Central,Grocery,1145
3700,25,Male,23,2016-12-04,Little Vegas,Little Vegas,Causeway Bay,Restaurants,458
3701,7,Male,48,2017-01-15,Japan Noodle House,Japan Noodle House,Prince Edward,Restaurants,144
3702,3,Male,40,2016-12-07,Outback Steakhouse CWB 2,Outback Steakhouse,Causeway Bay,Restaurants,383
3703,47,Female,63,2016-12-27,Chef Stage By Eddie Chu,Chef Stage,Tsim Sha Tsui,Restaurants,4306
3704,6,Female,64,2017-01-10,Park N Shop WC 1,Park N Shop,Wan Chai,Grocery,168
3705,29,Female,45,2017-01-22,Lee Moon Yuen Korea Restaurant,Lee Moon Yuen Korea Restaurant,Mong Kok,Restaurants,594
3706,19,Female,37,2016-12-31,Chef Stage By Eddie Chu,Chef Stage,Tsim Sha Tsui,Restaurants,2281
3707,32,Female,42,2017-02-10,Ibon Rae House,Ibon Rae,Central,Restaurants,279
3708,44,Female,28,2017-02-16,Wellcome Main 24,Wellcome,Central,Grocery,747
3709,18,Female,51,2017-02-26,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,174
3710,50,Male,24,2017-01-28,McDonalds SHA,McDonalds,Sha Tin,Fast Food,106
3711,11,Female,41,2017-02-04,Park N Shop WC 1,Park N Shop,Wan Chai,Grocery,1128
3712,36,Female,21,2017-01-15,Pacific Coffee WC 2,Pacific Coffee,Wan Chain,Coffee,102
3713,37,Female,52,2017-01-15,Park N Shop 154,Park N Shop,Central,Grocery,576
3714,4,Male,62,2016-12-16,Park N Shop WC 1,Park N Shop,Wan Chai,Grocery,1189
3715,24,Female,37,2017-01-03,Big Fernand Wan Chai,Big Fernand,Wan Chai,Restaurants,399
3716,27,Female,22,2016-12-13,Wellcome WC 1,Wellcome,Wan Chai,Grocery,283
3717,14,Female,29,2016-12-29,Thai on 5 Seafood Grill and Bar,Thai on 5 Seafood Grill and Bar,Tsim Sha Tsui,Restaurants,1300
3718,45,Male,62,2017-01-04,McDonalds TC,McDonalds,Tung Chung,Fast Food,116
3719,44,Female,28,2017-02-02,Big Fernand Wan Chai,Big Fernand,Wan Chai,Restaurants,409
3720,25,Male,23,2016-12-06,StarBucks (4426),StarBucks,Central,Coffee,98
3721,40,Female,56,2016-12-04,Park N Shop WC 1,Park N Shop,Wan Chai,Grocery,957
3722,32,Female,42,2017-02-02,Wellcome Sha 333,Wellcome,Sha Tin,Grocery,932
3723,41,Female,23,2017-01-15,Park N Shop 784,Park N Shop,Tung Chung,Grocery,416
3724,2,Male,19,2017-02-26,Goobne Chicken MK,Goobne Chicken,Mong Kok,Restaurants,364
3725,3,Male,40,2017-01-02,Japan Noodle House,Japan Noodle House,Prince Edward,Restaurants,552
3726,22,Male,67,2016-12-12,McDonalds-260-Queens,McDonalds,Central,Fast Food,138
3727,5,Female,42,2017-02-08,The Grill Room,The Grill Room,Causeway Bay,Restaurants,324
3728,49,Male,40,2017-02-21,Thai on 5 Seafood Grill and Bar,Thai on 5 Seafood Grill and Bar,Tsim Sha Tsui,Restaurants,1393
3729,40,Female,56,2016-12-05,McDonalds TC,McDonalds,Tung Chung,Fast Food,147
3730,13,Female,27,2016-12-20,StarBucks 115-4,StarBucks,Sha Tin,Coffee,147
3731,5,Female,42,2017-01-11,Wellcome WC 1,Wellcome,Wan Chai,Grocery,752
3732,17,Female,19,2016-12-04,"7-Eleven, HK (1703)",7-Eleven,Sha Tin,Grocery,230
3733,17,Female,19,2017-01-07,StarBucks 115-4,StarBucks,Sha Tin,Coffee,173
3734,38,Male,18,2017-01-29,Lei Garden Central,Lei Garden,Central,Restaurants,6132
3735,26,Male,22,2017-01-30,Bombay House,Bombay House,Prince Edward,Restaurants,151
3736,11,Female,41,2017-01-25,Japan Noodle House,Japan Noodle House,Prince Edward,Restaurants,254
3737,46,Female,29,2016-12-23,Wellcome 81,Wellcome,Tung Chung,Grocery,849
3738,21,Male,19,2016-12-15,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,117
3739,24,Female,37,2017-01-23,McDonalds TC,McDonalds,Tung Chung,Fast Food,153
3740,7,Male,48,2016-12-17,Flame Japanese Cuisine,Flame Group,Tsim Sha Tsui,Restaurants,1394
3741,36,Female,21,2017-01-22,Japan Noodle House,Japan Noodle House,Prince Edward,Restaurants,544
3742,32,Female,42,2016-12-16,Sushi Man YL,Sushi Man,Yuen Long,Restaurants,3537
3743,11,Female,41,2017-02-11,Cinta-J,Cinta-J,Wan Chai,Restaurants,103
3744,30,Female,36,2016-12-05,Lee Moon Yuen Korea Restaurant,Lee Moon Yuen Korea Restaurant,Mong Kok,Restaurants,700
3745,3,Male,40,2017-01-29,Flame Japanese Cuisine,Flame Group,Tsim Sha Tsui,Restaurants,850
3746,21,Male,19,2017-02-16,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,217
3747,32,Female,42,2017-01-08,McDonalds-260-Queens,McDonalds,Central,Fast Food,109
3748,15,Male,31,2017-01-15,StarBucks 115-4,StarBucks,Sha Tin,Coffee,42
3749,21,Male,19,2017-02-17,"7-Eleven, HK (200)",7-Eleven,Tung Chung,Grocery,79
3750,50,Male,24,2016-12-22,Lei Garden Central,Lei Garden,Central,Restaurants,2748
3751,12,Male,56,2017-02-03,Chef Stage By Eddie Chu,Chef Stage,Tsim Sha Tsui,Restaurants,6490
3752,50,Male,24,2017-01-21,StarBucks (4426),StarBucks,Central,Coffee,199
3753,28,Male,65,2017-02-14,Spaghetti House (42),Spaghetti House,Tai Koo Shing,Restaurants,339
3754,41,Female,23,2017-01-14,StarBucks (4426),StarBucks,Central,Coffee,178
3755,47,Female,63,2017-02-13,Wellcome Main 24,Wellcome,Central,Grocery,639
3756,23,Female,20,2017-01-13,"7-Eleven, HK (1007)",7-Eleven,Wan Chai,Grocery,167
3757,13,Female,27,2017-02-27,StarBucks (4426),StarBucks,Central,Coffee,62
3758,22,Male,67,2017-02-14,Park N Shop WC 1,Park N Shop,Wan Chai,Grocery,714
3759,12,Male,56,2017-01-21,Pacific Coffee 115-4,Pacific Coffee,Sha Tin,Coffee,171
3760,50,Male,24,2016-12-27,McDonalds WC 333,McDonalds,Wan Chai,Fast Food,142
3761,39,Female,40,2017-01-05,Sushi Man YL,Sushi Man,Yuen Long,Restaurants,1175
3762,4,Male,62,2017-01-08,StarBucks HK,StarBucks,Tung Chung,Coffee,71
3763,40,Female,56,2017-02-18,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,134
3764,16,Female,64,2017-01-21,Thai on 5 Seafood Grill and Bar,Thai on 5 Seafood Grill and Bar,Tsim Sha Tsui,Restaurants,458
3765,33,Female,53,2016-12-14,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,240
3766,6,Female,64,2017-01-21,Outback Steakhouse CWB 2,Outback Steakhouse,Causeway Bay,Restaurants,1306
3767,44,Female,28,2016-12-31,McDonalds SHA,McDonalds,Sha Tin,Fast Food,127
3768,17,Female,19,2017-02-13,McDonalds-260-Queens,McDonalds,Central,Fast Food,26
3769,32,Female,42,2017-01-15,StarBucks HK,StarBucks,Tung Chung,Coffee,240
3770,24,Female,37,2016-12-07,"7-Eleven, HK (1007)",7-Eleven,Wan Chai,Grocery,59
3771,18,Female,51,2017-02-14,StarBucks 115-4,StarBucks,Sha Tin,Coffee,58
3772,1,Male,52,2016-12-24,Flame Japanese Cuisine,Flame Group,Tsim Sha Tsui,Restaurants,681
3773,3,Male,40,2017-01-23,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,413
3774,17,Female,19,2017-01-01,Park N Shop 154,Park N Shop,Central,Grocery,950
3775,36,Female,21,2016-12-19,Wellcome Main 24,Wellcome,Central,Grocery,1180
3776,47,Female,63,2016-12-20,StarBucks (4426),StarBucks,Central,Coffee,118
3777,50,Male,24,2017-01-22,Japan Noodle House,Japan Noodle House,Prince Edward,Restaurants,775
3778,37,Female,52,2017-01-22,Pacific Coffee HK,Pacific Coffee,Tung Chung,Coffee,68
3779,26,Male,22,2017-02-16,McDonalds-260-Queens,McDonalds,Central,Fast Food,92
3780,7,Male,48,2017-02-03,"7-Eleven, HK (1703)",7-Eleven,Sha Tin,Grocery,74
3781,43,Female,51,2017-01-31,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,278
3782,35,Male,21,2016-12-20,Pacific Coffee (4426),Pacific Coffee,Central,Coffee,97
3783,48,Male,40,2016-12-20,Park N Shop WC 1,Park N Shop,Wan Chai,Grocery,265
3784,23,Female,20,2017-02-21,Flame Japanese Cuisine,Flame Group,Tsim Sha Tsui,Restaurants,481
3785,16,Female,64,2016-12-20,StarBucks 115-4,StarBucks,Sha Tin,Coffee,60
3786,33,Female,53,2017-02-23,Pacific Coffee HK,Pacific Coffee,Tung Chung,Coffee,44
3787,41,Female,23,2016-12-30,Wellcome 81,Wellcome,Tung Chung,Grocery,1092
3788,38,Male,18,2016-12-29,Itunes.com/bill,Apple,Itunes.com,Electronics,244
3789,37,Female,52,2017-01-17,Wellcome Main 24,Wellcome,Central,Grocery,1077
3790,11,Female,41,2016-12-25,Ibon Rae House,Ibon Rae,Central,Restaurants,518
3791,12,Male,56,2016-12-08,"7-Eleven, HK (1703)",7-Eleven,Sha Tin,Grocery,54
3792,36,Female,21,2016-12-31,Jaspas PE,Jaspas,Prince Edward,Restaurants,914
3793,11,Female,41,2017-02-16,"7-Eleven, HK (200)",7-Eleven,Tung Chung,Grocery,97
3794,49,Male,40,2017-02-16,Wellcome Sha 333,Wellcome,Sha Tin,Grocery,924
3795,28,Male,65,2016-12-23,Wellcome 81,Wellcome,Tung Chung,Grocery,410
3796,32,Female,42,2017-01-02,McDonalds SHA,McDonalds,Sha Tin,Fast Food,134
3797,37,Female,52,2017-01-16,Outback Steakhouse CWB 2,Outback Steakhouse,Causeway Bay,Restaurants,536
3798,21,Male,19,2017-02-26,Park N Shop 154,Park N Shop,Central,Grocery,426
3799,25,Male,23,2016-12-01,Lee Moon Yuen Korea Restaurant,Lee Moon Yuen Korea Restaurant,Mong Kok,Restaurants,678
3800,43,Female,51,2017-01-19,StarBucks (4426),StarBucks,Central,Coffee,111
3801,4,Male,62,2016-12-02,Pacific Coffee WC 2,Pacific Coffee,Wan Chain,Coffee,226
3802,12,Male,56,2016-12-22,StarBucks (4426),StarBucks,Central,Coffee,192
3803,50,Male,24,2017-02-27,StarBucks (4426),StarBucks,Central,Coffee,162
3804,8,Male,66,2017-02-27,Park N Shop WC 1,Park N Shop,Wan Chai,Grocery,441
3805,5,Female,42,2016-12-13,Dominos Central,Dominos,Central,Restaurants,401
3806,47,Female,63,2016-12-12,Thai on 5 Seafood Grill and Bar,Thai on 5 Seafood Grill and Bar,Tsim Sha Tsui,Restaurants,2890
3807,18,Female,51,2017-02-01,Park N Shop 784,Park N Shop,Tung Chung,Grocery,929
3808,46,Female,29,2016-12-17,Pacific Coffee 115-4,Pacific Coffee,Sha Tin,Coffee,216
3809,5,Female,42,2016-12-02,McDonalds-260-Queens,McDonalds,Central,Fast Food,177
3810,3,Male,40,2016-12-03,"7-Eleven, HK (1223)",7-Eleven,Central,Grocery,222
3811,39,Female,40,2017-02-13,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,172
3812,24,Female,37,2016-12-14,StarBucks (4426),StarBucks,Central,Coffee,248
3813,24,Female,37,2016-12-24,Wellcome Main 24,Wellcome,Central,Grocery,1051
3814,44,Female,28,2017-01-10,Park N Shop WC 1,Park N Shop,Wan Chai,Grocery,364
3815,17,Female,19,2016-12-12,StarBucks (4426),StarBucks,Central,Coffee,84
3816,2,Male,19,2017-01-02,Chef Stage By Eddie Chu,Chef Stage,Tsim Sha Tsui,Restaurants,1845
3817,14,Female,29,2017-01-21,Glasshouse,Glasshouse,Central,Restaurants,615
3818,45,Male,62,2017-01-10,Thai on 5 Seafood Grill and Bar,Thai on 5 Seafood Grill and Bar,Tsim Sha Tsui,Restaurants,641
3819,2,Male,19,2017-01-07,StarBucks WC 2,StarBucks,Wan Chain,Coffee,129
3820,33,Female,53,2016-12-07,Dominos Central,Dominos,Central,Restaurants,386
3821,32,Female,42,2017-01-13,Spaghetti House (42),Spaghetti House,Tai Koo Shing,Restaurants,890
3822,9,Male,44,2017-02-23,StarBucks 115-4,StarBucks,Sha Tin,Coffee,82
3823,48,Male,40,2017-01-29,The Grill Room,The Grill Room,Causeway Bay,Restaurants,1068
3824,32,Female,42,2017-01-05,StarBucks (4426),StarBucks,Central,Coffee,139
3825,41,Female,23,2017-01-28,Wellcome 81,Wellcome,Tung Chung,Grocery,782
3826,40,Female,56,2017-02-21,Thai on 5 Seafood Grill and Bar,Thai on 5 Seafood Grill and Bar,Tsim Sha Tsui,Restaurants,730
3827,36,Female,21,2017-01-29,Wellcome WC 1,Wellcome,Wan Chai,Grocery,863
3828,29,Female,45,2016-12-02,McDonalds TC,McDonalds,Tung Chung,Fast Food,87
3829,4,Male,62,2016-12-03,StarBucks 115-4,StarBucks,Sha Tin,Coffee,151
3830,37,Female,52,2017-02-07,Spaghetti House (42),Spaghetti House,Tai Koo Shing,Restaurants,687
3831,43,Female,51,2017-01-15,Itunes.com/bill,Apple,Itunes.com,Electronics,690
3832,45,Male,62,2016-12-20,Hwaduk,Hwanduk,Causeway Bay,Restaurants,109
3833,20,Male,26,2016-12-23,Deliveroo,Pure,Hong Kong,Health/Fitness,233
3834,4,Male,62,2017-02-04,Park N Shop 784,Park N Shop,Tung Chung,Grocery,962
3835,23,Female,20,2016-12-05,Pacific Coffee WC 2,Pacific Coffee,Wan Chain,Coffee,57
3836,37,Female,52,2017-01-17,McDonalds TC,McDonalds,Tung Chung,Fast Food,118
3837,4,Male,62,2016-12-28,Deliveroo,Pure,Hong Kong,Health/Fitness,282
3838,3,Male,40,2016-12-06,Bombay House,Bombay House,Prince Edward,Restaurants,518
3839,44,Female,28,2016-12-01,StarBucks 115-4,StarBucks,Sha Tin,Coffee,33
3840,34,Male,57,2016-12-20,StarBucks 115-4,StarBucks,Sha Tin,Coffee,170
3841,30,Female,36,2016-12-26,Dominos Central,Dominos,Central,Restaurants,151
3842,16,Female,64,2016-12-01,Glasshouse,Glasshouse,Central,Restaurants,682
3843,35,Male,21,2016-12-06,StarBucks 115-4,StarBucks,Sha Tin,Coffee,236
3844,35,Male,21,2017-02-14,Spaghetti House (42),Spaghetti House,Tai Koo Shing,Restaurants,182
3845,33,Female,53,2017-01-01,Spaghetti House (42),Spaghetti House,Tai Koo Shing,Restaurants,253
3846,44,Female,28,2017-02-19,Lee Moon Yuen Korea Restaurant,Lee Moon Yuen Korea Restaurant,Mong Kok,Restaurants,458
3847,6,Female,64,2017-01-05,Hiroshi TST,Hiroshi,Tsim Sha Tsui,Restaurants,321
3848,29,Female,45,2017-02-17,Park N Shop 154,Park N Shop,Central,Grocery,1134
